Date,Province,Total_Cases,Total_Deaths,Total_Recovered,Total_Active_Cases,Location Level,Population,Population Density,Longitude,Latitude,Total Deaths per 100rb,Month,Year
10/23/2020,Jawa Tengah,34315,1970,27980,4365,Province,36364072,1108.64,110.2011149,-7.259097177,5.42,10,2020
10/24/2020,Banten,8546,260,7573,713,Province,10722374,1109.64,106.1090043,-6.456736388,2.42,10,2020
10/24/2020,DKI Jakarta,100221,2160,85733,12328,Province,10846145,16334.31,106.8361183,-6.204698991,19.91,10,2020
10/24/2020,Daerah Istimewa Yogyakarta,3506,88,2839,579,Province,3631015,1158.9,110.4448783,-7.89450185,2.42,10,2020
10/24/2020,Jawa Barat,35550,708,23991,10851,Province,45161325,1276.55,107.6037083,-6.920432083,1.57,10,2020
10/24/2020,Jawa Tengah,34600,1990,28403,4207,Province,36364072,1108.64,110.2011149,-7.259097177,5.47,10,2020
10/24/2020,Jawa Timur,50721,4072,46506,143,Province,40479023,846.78,112.7329414,-7.723345579,10.06,10,2020
10/25/2020,Jawa Barat,35948,711,24425,10812,Province,45161325,1276.55,107.6037083,-6.920432083,1.57,10,2020
10/25/2020,Banten,8772,264,7699,809,Province,10722374,1109.64,106.1090043,-6.456736388,2.46,10,2020
10/25/2020,DKI Jakarta,100992,2178,86964,11850,Province,10846145,16334.31,106.8361183,-6.204698991,20.08,10,2020
10/25/2020,Daerah Istimewa Yogyakarta,3550,88,2907,555,Province,3631015,1158.9,110.4448783,-7.89450185,2.42,10,2020
10/25/2020,Jawa Tengah,34956,1998,28770,4188,Province,36364072,1108.64,110.2011149,-7.259097177,5.49,10,2020
10/25/2020,Jawa Timur,50967,4090,46775,102,Province,40479023,846.78,112.7329414,-7.723345579,10.1,10,2020
10/26/2020,Banten,8892,264,7785,843,Province,10722374,1109.64,106.1090043,-6.456736388,2.46,10,2020
10/26/2020,DKI Jakarta,101898,2191,88149,11558,Province,10846145,16334.31,106.8361183,-6.204698991,20.2,10,2020
10/26/2020,Daerah Istimewa Yogyakarta,3576,88,2936,552,Province,3631015,1158.9,110.4448783,-7.89450185,2.42,10,2020
10/26/2020,Jawa Barat,36412,726,24837,10849,Province,45161325,1276.55,107.6037083,-6.920432083,1.61,10,2020
10/26/2020,Jawa Tengah,35114,2015,29067,4032,Province,36364072,1108.64,110.2011149,-7.259097177,5.54,10,2020
10/26/2020,Jawa Timur,51255,4103,47060,92,Province,40479023,846.78,112.7329414,-7.723345579,10.14,10,2020
10/27/2020,Banten,9016,269,7879,868,Province,10722374,1109.64,106.1090043,-6.456736388,2.51,10,2020
10/27/2020,Daerah Istimewa Yogyakarta,3617,89,2968,560,Province,3631015,1158.9,110.4448783,-7.89450185,2.45,10,2020
10/27/2020,DKI Jakarta,102679,2202,89279,11198,Province,10846145,16334.31,106.8361183,-6.204698991,20.3,10,2020
10/27/2020,Jawa Barat,36836,743,25543,10550,Province,45161325,1276.55,107.6037083,-6.920432083,1.65,10,2020
10/27/2020,Jawa Timur,51541,4114,47330,97,Province,40479023,846.78,112.7329414,-7.723345579,10.16,10,2020
10/27/2020,Jawa Tengah,35428,2027,29384,4017,Province,36364072,1108.64,110.2011149,-7.259097177,5.57,10,2020
10/28/2020,Banten,9186,273,7979,934,Province,10722374,1109.64,106.1090043,-6.456736388,2.55,10,2020
10/28/2020,DKI Jakarta,103523,2219,90339,10965,Province,10846145,16334.31,106.8361183,-6.204698991,20.46,10,2020
10/28/2020,Daerah Istimewa Yogyakarta,3662,90,3009,563,Province,3631015,1158.9,110.4448783,-7.89450185,2.48,10,2020
10/28/2020,Jawa Timur,51773,4129,47590,54,Province,40479023,846.78,112.7329414,-7.723345579,10.2,10,2020
10/28/2020,Jawa Barat,37263,753,26035,10475,Province,45161325,1276.55,107.6037083,-6.920432083,1.67,10,2020
10/28/2020,Jawa Tengah,35747,2037,29710,4000,Province,36364072,1108.64,110.2011149,-7.259097177,5.6,10,2020
10/29/2020,Banten,9277,277,8125,875,Province,10722374,1109.64,106.1090043,-6.456736388,2.58,10,2020
10/29/2020,DKI Jakarta,104236,2233,91423,10580,Province,10846145,16334.31,106.8361183,-6.204698991,20.59,10,2020
10/29/2020,Daerah Istimewa Yogyakarta,3744,91,3060,593,Province,3631015,1158.9,110.4448783,-7.89450185,2.51,10,2020
10/29/2020,Jawa Barat,37688,755,26458,10475,Province,45161325,1276.55,107.6037083,-6.920432083,1.67,10,2020
10/29/2020,Jawa Tengah,36115,2046,29944,4125,Province,36364072,1108.64,110.2011149,-7.259097177,5.63,10,2020
10/30/2020,Jawa Barat,38042,759,26910,10373,Province,45161325,1276.55,107.6037083,-6.920432083,1.68,10,2020
10/30/2020,Banten,9384,280,8239,865,Province,10722374,1109.64,106.1090043,-6.456736388,2.61,10,2020
10/30/2020,DKI Jakarta,104848,2247,92504,10097,Province,10846145,16334.31,106.8361183,-6.204698991,20.72,10,2020
10/30/2020,Daerah Istimewa Yogyakarta,3803,92,3120,591,Province,3631015,1158.9,110.4448783,-7.89450185,2.53,10,2020
10/30/2020,Jawa Tengah,36311,2060,30232,4019,Province,36364072,1108.64,110.2011149,-7.259097177,5.66,10,2020
10/31/2020,DKI Jakarta,105598,2266,93551,9781,Province,10846145,16334.31,106.8361183,-6.204698991,20.89,10,2020
10/31/2020,Banten,9469,281,8315,873,Province,10722374,1109.64,106.1090043,-6.456736388,2.62,10,2020
10/31/2020,Daerah Istimewa Yogyakarta,3835,93,3143,599,Province,3631015,1158.9,110.4448783,-7.89450185,2.56,10,2020
10/31/2020,Jawa Barat,38511,762,27278,10471,Province,45161325,1276.55,107.6037083,-6.920432083,1.69,10,2020
10/31/2020,Jawa Tengah,36928,2071,30509,4348,Province,36364072,1108.64,110.2011149,-7.259097177,5.7,10,2020
11/1/2020,DKI Jakarta,106206,2285,95025,8896,Province,10846145,16334.31,106.8361183,-6.204698991,21.07,11,2020
11/1/2020,Banten,9559,283,8374,902,Province,10722374,1109.64,106.1090043,-6.456736388,2.64,11,2020
11/1/2020,Daerah Istimewa Yogyakarta,3851,93,3156,602,Province,3631015,1158.9,110.4448783,-7.89450185,2.56,11,2020
11/1/2020,Jawa Barat,38750,764,27862,10124,Province,45161325,1276.55,107.6037083,-6.920432083,1.69,11,2020
11/1/2020,Jawa Tengah,37390,2081,30837,4472,Province,36364072,1108.64,110.2011149,-7.259097177,5.72,11,2020
11/2/2020,Banten,9633,284,8443,906,Province,10722374,1109.64,106.1090043,-6.456736388,2.65,11,2020
11/2/2020,DKI Jakarta,107230,2303,96083,8844,Province,10846145,16334.31,106.8361183,-6.204698991,21.23,11,2020
11/2/2020,Daerah Istimewa Yogyakarta,3883,94,3205,584,Province,3631015,1158.9,110.4448783,-7.89450185,2.59,11,2020
11/2/2020,Jawa Barat,39075,777,28237,10061,Province,45161325,1276.55,107.6037083,-6.920432083,1.72,11,2020
11/2/2020,Jawa Tengah,37638,2094,31193,4351,Province,36364072,1108.64,110.2011149,-7.259097177,5.76,11,2020
11/3/2020,Banten,9704,287,8552,865,Province,10722374,1109.64,106.1090043,-6.456736388,2.68,11,2020
11/3/2020,DKI Jakarta,107847,2313,97108,8426,Province,10846145,16334.31,106.8361183,-6.204698991,21.33,11,2020
11/3/2020,Daerah Istimewa Yogyakarta,3932,95,3227,610,Province,3631015,1158.9,110.4448783,-7.89450185,2.62,11,2020
11/3/2020,Jawa Barat,39592,780,28665,10147,Province,45161325,1276.55,107.6037083,-6.920432083,1.73,11,2020
11/3/2020,Jawa Tengah,38092,2119,31622,4351,Province,36364072,1108.64,110.2011149,-7.259097177,5.83,11,2020
11/4/2020,Jawa Barat,40163,784,28934,10445,Province,45161325,1276.55,107.6037083,-6.920432083,1.74,11,2020
11/4/2020,Banten,9794,289,8618,887,Province,10722374,1109.64,106.1090043,-6.456736388,2.7,11,2020
11/4/2020,DKI Jakarta,108615,2327,98048,8240,Province,10846145,16334.31,106.8361183,-6.204698991,21.45,11,2020
11/4/2020,Daerah Istimewa Yogyakarta,3972,97,3274,601,Province,3631015,1158.9,110.4448783,-7.89450185,2.67,11,2020
11/4/2020,Jawa Tengah,38638,2135,31974,4529,Province,36364072,1108.64,110.2011149,-7.259097177,5.87,11,2020
11/5/2020,Banten,9845,289,8698,858,Province,10722374,1109.64,106.1090043,-6.456736388,2.7,11,2020
11/5/2020,DKI Jakarta,109412,2342,99022,8048,Province,10846145,16334.31,106.8361183,-6.204698991,21.59,11,2020
11/5/2020,Daerah Istimewa Yogyakarta,4140,99,3304,737,Province,3631015,1158.9,110.4448783,-7.89450185,2.73,11,2020
11/5/2020,Jawa Barat,40830,788,29339,10703,Province,45161325,1276.55,107.6037083,-6.920432083,1.74,11,2020
11/5/2020,Jawa Tengah,38999,2149,32301,4549,Province,36364072,1108.64,110.2011149,-7.259097177,5.91,11,2020
11/6/2020,Banten,9950,291,8782,877,Province,10722374,1109.64,106.1090043,-6.456736388,2.71,11,2020
11/6/2020,DKI Jakarta,110084,2360,100050,7674,Province,10846145,16334.31,106.8361183,-6.204698991,21.76,11,2020
11/6/2020,Daerah Istimewa Yogyakarta,4165,100,3335,730,Province,3631015,1158.9,110.4448783,-7.89450185,2.75,11,2020
11/6/2020,Jawa Barat,41458,791,29769,10898,Province,45161325,1276.55,107.6037083,-6.920432083,1.75,11,2020
11/6/2020,Jawa Tengah,39612,2161,32578,4873,Province,36364072,1108.64,110.2011149,-7.259097177,5.94,11,2020
11/7/2020,Banten,10075,299,8862,914,Province,10722374,1109.64,106.1090043,-6.456736388,2.79,11,2020
11/7/2020,DKI Jakarta,111202,2371,101037,7794,Province,10846145,16334.31,106.8361183,-6.204698991,21.86,11,2020
11/7/2020,Daerah Istimewa Yogyakarta,4203,102,3383,718,Province,3631015,1158.9,110.4448783,-7.89450185,2.81,11,2020
11/7/2020,Jawa Barat,41902,795,30210,10897,Province,45161325,1276.55,107.6037083,-6.920432083,1.76,11,2020
11/7/2020,Jawa Tengah,40092,2188,32867,5037,Province,36364072,1108.64,110.2011149,-7.259097177,6.02,11,2020
11/8/2020,Banten,10133,301,8899,933,Province,10722374,1109.64,106.1090043,-6.456736388,2.81,11,2020
11/8/2020,DKI Jakarta,112028,2379,102021,7628,Province,10846145,16334.31,106.8361183,-6.204698991,21.93,11,2020
11/8/2020,Daerah Istimewa Yogyakarta,4237,103,3415,719,Province,3631015,1158.9,110.4448783,-7.89450185,2.84,11,2020
11/8/2020,Jawa Tengah,40730,2196,33144,5390,Province,36364072,1108.64,110.2011149,-7.259097177,6.04,11,2020
11/8/2020,Jawa Barat,42412,799,30778,10835,Province,45161325,1276.55,107.6037083,-6.920432083,1.77,11,2020
11/9/2020,Banten,10254,302,8977,975,Province,10722374,1109.64,106.1090043,-6.456736388,2.82,11,2020
11/9/2020,DKI Jakarta,112744,2391,103152,7201,Province,10846145,16334.31,106.8361183,-6.204698991,22.04,11,2020
11/9/2020,Jawa Barat,42740,804,31632,10304,Province,45161325,1276.55,107.6037083,-6.920432083,1.78,11,2020
11/9/2020,Daerah Istimewa Yogyakarta,4269,105,3477,687,Province,3631015,1158.9,110.4448783,-7.89450185,2.89,11,2020
11/9/2020,Jawa Tengah,41351,2209,33436,5706,Province,36364072,1108.64,110.2011149,-7.259097177,6.07,11,2020
11/10/2020,DKI Jakarta,113757,2404,104409,6944,Province,10846145,16334.31,106.8361183,-6.204698991,22.16,11,2020
11/10/2020,Banten,10309,304,9060,945,Province,10722374,1109.64,106.1090043,-6.456736388,2.84,11,2020
11/10/2020,Daerah Istimewa Yogyakarta,4290,106,3496,688,Province,3631015,1158.9,110.4448783,-7.89450185,2.92,11,2020
11/10/2020,Jawa Barat,43532,813,32558,10161,Province,45161325,1276.55,107.6037083,-6.920432083,1.8,11,2020
11/10/2020,Jawa Tengah,42035,2224,33751,6060,Province,36364072,1108.64,110.2011149,-7.259097177,6.12,11,2020
11/11/2020,Banten,10433,307,9115,1011,Province,10722374,1109.64,106.1090043,-6.456736388,2.86,11,2020
